 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1924803,202208,1201-1800,ZZZ.Airport,US,,,,,,VMC,,,Daylight,,,TRACON ZZZ,Air Carrier,Regional Jet 900 (CRJ900),,2,Part 121,IFR,Passenger,FMS Or FMC,Descent,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Turbine Engine,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,,,,1924803,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Clearance,,N,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Requested ATC Assistance / Clarification; Flight Crew Landed As Precaution,Aircraft,Aircraft,"On approach into ZZZ; I noticed a strange sound; like a possible engine out of sync. I looked down at the engine 1 vibration indicator and saw that it was high. I then instructed the pilot flying to reduce thrust on the number one engine. I ran the QRH for engine vibration and determined that we did not need to shut down the engine at that time. I decided to [request priority handling] with ATC to expedite our arrival into ZZZ as a precautionary measure in case I needed to shut down the engine. We continued on the arrival and made a normal landing into ZZZ Airport on Runway XXL. After we exited the runway; I noticed the emergency vehicles had been dispatched over to us. The Ground Controller advised me to contact them so they could look for abnormalities on engine 1. The emergency personnel told us that the heat signature was normal and they could see nothing abnormal. We continued to the gate and I told the passengers that we had emergency personnel follow us as a precautionary measure. We then deplaned the passenger with no further issues. I did not advise the flight attendants or passengers inflight because I did not think the situation as it was; warranted a possible panic situation in the cabin.",,,,"CRJ900 Captain reported unusual sounds associated with engine 1 and observed the engine 1 vibration indication was high. The Captain elected to request priority handling to expedite the approach and landed at destination airport.",
1924816,202208,0601-1200,LAX.Airport,CA,,,0,,,,,,,,,Ramp LAX,,Commercial Fixed Wing,,2,Part 91,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramp LAX,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; First Officer,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,,,Situational Awareness; Communication Breakdown,Party1 Flight Crew; Party2 Ground Personnel,,1924816,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Situational Awareness; Communication Breakdown,Party1 Flight Crew; Party2 Ground Personnel,,1924508,Conflict Ground Conflict; Critical; Deviation / Discrepancy - Procedural Published Material / Policy; Ground Event / Encounter Vehicle,,,Person Flight Crew,Taxi,General None Reported / Taken,Airport; Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,"While being pushed back from gate X in the C-9 alley at LAX; the nose of our aircraft was being pushed exceedingly close to a catering truck near the rear of an Aircraft X parked at gate Y. Recognizing this the Captain immediately applied the aircraft brakes to stop the push as he assessed if the push had continued in the current direction; the nose of the aircraft would have impacted the catering truck. The Captain simultaneously witnessed the wing walker on the Captain's side attempting to signal the tug driver to stop as well. When the aircraft push was stopped the catering truck pulled forward towards the aircraft on gate Y providing more clearance and the tug driver redirected the aircraft to safely continue the push. That said; it appeared the aircraft nose was well over the safety line on the opposite side of the C-9 alley. The Captain verbally communicated to the tug driver why brakes were applied. Fortunately; a tow-bar-less tug was being used so damage to a tow bar and/or the nose gear linkage was not a factor after the abrupt stop.Additionally; when the push was resumed; two employee buses pulled out uncomfortably close to the push operation perhaps because they did not expect an aircraft to be that close to their exit lane and were operating as they normally do. The tight alley way driven by construction likely has desensitized ground personnel to the reduced safety margins during ramp ground operations. The CA did a great job intervening so as to avoid catastrophic collision while not damaging the push equipment or injuring the push crew.The First Officer has reached out to the LAX APA Safety Chair to inform him of the event in the hopes that LAX operations will use video of this 'near miss on push' and share it with all push crews to illustrate the hazards of operations in what is the normally high density environment of LAX exacerbated by extensive construction. Also; re-emphasize to all ground crews operating vehicles that aircraft under tug; tow; or taxi have the right of way and to always be cognizant of potential irregularities during constantly changing LAX construction.",,"While being pushed back from gate X in the C-9 alley at LAX; the nose of our aircraft was being pushed exceedingly close to a catering truck near the rear of an Aircraft X parked at gate Y. Recognizing this the Captain immediately applied the aircraft brakes to stop the push as he assessed if the push had continued in the current direction; the nose of the aircraft would have impacted the catering truck. The Captain simultaneously witnessed the wing walker on the Captain's side attempting to signal the tug driver to stop as well. When the aircraft push was stopped the catering truck pulled forward towards the aircraft on gate Y providing more clearance and the tug driver redirected the aircraft to safely continue the push. That said; it appeared the aircraft nose was well over the safety line on the opposite side of the C-9 alley. The Captain verbally communicated to the tug driver why brakes were applied. Fortunately; a tow-bar-less tug was being used so damage to a tow bar and/or the nose gear linkage was not a factor after the abrupt stop.Additionally; when the push was resumed; two employee buses pulled out uncomfortably close to the push operation perhaps because they did not expect an aircraft to be that close to their exit lane and were operating as they normally do. Push crew not allowing enough clearance for the narrow alley and construction zone in the C-9 alley.Obtain video tapes of this 'near miss on push' and share it with all push crews to illustrate the hazards of operations in what is the normally high density environment of LAX exacerbated by extensive construction. Re-emphasize to all ground crews operating vehicles that aircraft under tug; tow; or taxi have the right of way and to always be cognizant of potential irregularities during constantly changing LAX construction.",,"Flight crew reported issues during a pushback.",
1924826,202208,0601-1200,ZZZ.Airport,US,,,0,,,VMC,,,Daylight,,,,Air Carrier,B737-800,,2,Part 121,IFR,Passenger,FMS Or FMC,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,Turbine Engine,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,Troubleshooting,,,1924826,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR,,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,General Maintenance Action,Human Factors; Procedure; Aircraft,Aircraft,"We had an engine exceedance on takeoff out of ZZZ. First flight of the day; full aircraft with a 27K Bump takeoff; no assumed temperature. The First Officer and I did not notice the exceedance during takeoff and climb-out because it happened at 648 feet and 188 knots airspeed. We took off from Runway XX and I was the pilot flying. The takeoff instructions were a turn to 340 after takeoff; which is why we did not notice the exceedance. We came to realize the exceedance even happened when we shut down the engines in ZZZ1 after we landed. We called Maintenance and told them about the red box around the N1 gauge for the number one engine. Maintenance pulled up the information in the FMS and the exceedance was noted in the archives. I made an AML (Aircraft Maintenance Logbook) entry and the exceedance was short in duration and about 10 - 15 degrees beyond the temperature limits. The inspection for the event was just a visible inspection of the front and rear of the aircraft engine. Message was cleared in the FMS. The synopsis provided starts at the gate and continues throughout the flight from engine start to engine shutdown. The First Officer did a walkaround preflight and noticed a bird strike above the Captain's forward window. We called Maintenance and had them inspect and make a logbook entry. This was the first flight of the day.The aircraft had an inoperative HUD (Heads-up Display) and previous write-ups for weather radar failures and refusals. The radio altimeter had previous anomalies as well. A few cabin write-ups were also listed. We started both engines and did a recall check; and had a FLT CNTL amber six pack light up. Looked on the overhead and the yaw damper clicked off. The preflight was done and the yaw damper was on before engine started. I reengaged the yaw damper and continued the after-start checklist and taxied out to the runway. The performance data required a 27K Bump takeoff. We rotated and made a right turn to 340 degrees off of Runway XX. When I turned right; the aircraft seemed to have a dead zone of about 1 - 2 inches in the roll mode. I mentioned it to the FO (First Officer) and asked him to fly it and see if he feels the same thing. He did in fact feel the same anomaly I was experiencing. I retrimmed the flight controls when the aircraft was transferred back to me. I asked him to pull up the hydraulic page and the System A quantity was at 62%. On the ground; both systems' percentage read high 80's to low 90's. I continued to hand-fly and engaged the autopilot in the mid 20's and verified all systems were normal; other than the 62% System A hydraulic pressure. All parameters for all systems were normal.At cruise; I disengaged the autopilot once again to verify if the dead zone was still there and was in fact [still there]. The aircraft was safe to fly; deemed by both pilots. The First Officer verified as well when I transferred controls once again. We continued to ZZZ1 after reengaging the autopilot. On the way out to ZZZ1 there was weather but we were south of the weather band. The weather radar had the amber weather FAIL message pop up about a half dozen times. On descent we experienced a radio altimeter amber RA message on the Captain's PFD (Primary Flight Display); while descending through 7;000 ft. It cleared about 6;000 ft. on the arrival into ZZZ1. We shot an ILS and I clicked the autopilot off early to feel the aircraft. Same dead zone in the right roll still present; about 1 inch input of right dead zone roll. I also had the First Officer pull up the hydraulic page after we configured the aircraft and a strange anomaly existed. The System A hydraulic quantity read high 80's and the right System B now read low 60's. Exactly opposite from what we had at cruise.We landed uneventfully and taxied to the gate. After we shut the engine down was when we noticed the engine exceedance. My guess is that we did not notice the exceedance on takeoff because I was focused on the right roll dead zoneon the yoke. I had asked Dispatch to relay a message to Maintenance in ZZZ1 that had Hydraulic System A may need servicing. I also used ACARS to send an arms code for the weather radar intermittent failures. Also; a couple of cabin write-ups. Maintenance met the aircraft and I explained every experience. The aircraft was taken out of service. The next day it was flying again as I looked in the app. Most items signed off; with the exception of the HUD and some minor cabin write-ups. I believe this aircraft sat in the desert for a while; which is why it was experiencing all the maintenance issues. [I suggest] a more thorough inspection of the older aircraft after a long sit in the desert.",,,,"Captain reported numerous systems malfunctions that required maintenance actions and speculated that the problems may be related to the aircraft returning from long-term storage.",
1924838,202208,1201-1800,ZZZZ.ARTCC,FO,,,,,,VMC,Turbulence,,Daylight,,,,Air Carrier,MD-11,,2,Part 121,IFR,Cargo / Freight / Delivery,,Climb; Initial Climb,,,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,Fuel Distribution System,,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Communication Breakdown; Situational Awareness; Confusion,Party1 Flight Crew; Party2 Flight Crew,,1924838,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; First Officer,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,,,Situational Awareness; Confusion; Communication Breakdown; Workload,,,1924839,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural MEL / CDL; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Maintenance; Inflight Event / Encounter Fuel Issue,,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Inflight Shutdown; Flight Crew Requested ATC Assistance / Clarification; Flight Crew Landed in Emergency Condition; Flight Crew Returned To Departure Airport; General Flight Cancelled / Delayed,Aircraft; Human Factors; MEL; Procedure,Human Factors,"On climb out through FL200; the #2 engine flamed out due to fuel starvation. The root cause was crew failure to run the 'fuel system manual' checklist. Mitigating reason was late addition of a fuel system MEL just before block out due to failed fuel system item; with an associated XX step MEL checklist. Crew failure to fully run all associated checklists due to the fuel system failure. Training and emphasis. Bold face emphasis of font on 'fuel manual' requirement",,"Climbing through FL200 out of ZZZZ our #2 ENG flamed out. We [requested priority handling]; ran the Quick Reference Handbook (QRH) and returned to ZZZZ with no further incident. Prior to departure as a crew we thoroughly went through The 'Fuel Quantity Inop' MEL both prior to and after engine start. Upon returning to the gate and debriefing we then realized we completely omitted the 'fuel system manual' portion of the checklist. This was pilot error. Failure to established Company procedures. Big BOLD letters on MEL stating 'additional checklist items required.' Making 'fuel system manual' portion of the checklist mandatory for every reading of the checklist. Captain (CA) 'completed' First Officer (FO) 'completed' or 'NA''NA'. Regardless this is a procedure that I have done over a dozen times successfully. It was a minor oversight that could have had big implications and DID have significant monetary implications for the company. Maybe not make this MEL able...we thoroughly went through the MEL together at least twice and still had a nagging feeling that I was missing something. My primary focus was on the MEL and ensuring its compliance.",,"MD-11 flight crew reported the #2 Engine flamed out from fuel starvation. The flight crew performed an air turn back and precautionary landing at departure airport.",
1924841,202208,1801-2400,ZZZZ.ARTCC,FO,,,,,,VMC,,,Night,,,,Air Carrier,B757-200,,2,Part 121,IFR,Cargo / Freight / Delivery,,Cruise,,,,,,,,,,,,,,,,,,,,,,,,,,Hydraulic Main System,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,,,,,,1924841,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,,,,,,1924852,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy,,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Requested ATC Assistance / Clarification; Flight Crew Returned To Departure Airport; General Flight Cancelled / Delayed; General Maintenance Action,Aircraft,Aircraft,"Departure out of ZZZZ1 was normal with normal take-off and climb out. Shortly after reaching cruise at FL380 we received EICAS massage R HYD QTY; about 80 NM NW of ZZZZ1 in ZZZZ2 airspace. We pulled up the status page and noted the R HYD was 0.48 and falling. We discussed the problem and an eventual scenario should the R HYD quantity completely deplete. Captain was Pilot Flying (PF) and handed control of the aircraft to me as he consulted the Quick Reference Handbook (QRH) and contacted Operations Control.Between the Captain; Operations Control; and myself; we decided the best course of action was to return back to ZZZZ1. The diversion was negotiated with ZZZZ and a [request for priority handling] was made. Weather; performance; landing distance were check in the event we lost the R HYD. Captain setup the aircraft and programed the FMS for the return back to ZZZZ1 before taking back control. A straight in on ILS XX was offered to expedite our landing time and we accepted. R HYD quantity kept decreasing until leveling off at around 0.16. Approach; landing; and roll out was normal; circumstances provided. Flaps and gear extended on schedule with normal aircraft performance. ATC in both ZZZZ2 and ZZZZ1 were very professional and helpful. Great effort by all involved leading to a good outcome. Airport personnel boarded after landing and all were helpful and professional.",,"Shortly after reaching our cruise altitude of FL380 we received an R HYD QTY EICAS message. At this time we were approximately 80 NM northwest of ZZZZ1. I was the Pilot Flying (PF) and swapped controls with the First Officer (FO) so I could consult the QRH and determine the issue. The R HYD QTY was approximately 0.48 and falling. The FO and I spoke about the falling level and that it might get considerably worse depending on where the leak occurred. I then contacted Operations Control and we decided that the best course of action was to return to ZZZZ1. We coordinated the return with ZZZZ and [requested priority handling.] I then retook the airplane from the FO. The HYD QTY stabilized around 0.16 once we turned around and headed back to ZZZZ1. This indicated to me that the leak was somewhere outside the tank and we still had reserve fluid. We discussed the possibility of losing the remaining fluid and seeing the R HYD SYS PRESS message. That led us to consulting QRH for that scenario to gather more information as to what items we would lose and what would still be available for us. We ultimately never had to run that QRH checklist.ZZZZ was excellent in vectoring us back to the field and gave us a straight in ILS approach to Runway XX. I configured for landing a little earlier than usual to give us some extra time to see how the rest of the hydraulics would react. Ultimately; everything continued as normal as it could be in this situation. Landed on XX and rolled to the end. Crash Fire Rescue (CFR) was waiting and met us at the parking stand. I felt that everyone did an amazing job. Excellent teamwork with the FO; Operations Control coordinated very well; and the local ATC and airfield operations personnel were extremely helpful. Overall a successful outcome.",,"B757-200 flight crew reported the progressive loss of the Right Hydraulic System Quantity in cruise. The flight crew performed an air turn back and precautionary landing at departure airport.",
1924847,202208,0001-0600,ZZZ.Airport,US,,,,,,VMC,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Cargo / Freight / Delivery,,Initial Climb; Climb,Vectors,,,,,,,,,,,,,,,,,,,,,,,,,Engine Air Pneumatic Ducting,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; First Officer,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,,,,,,1924847,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,,,,,,1924849,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy,,N,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Overcame Equipment Problem; Flight Crew Requested ATC Assistance / Clarification; Flight Crew Returned To Departure Airport; General Maintenance Action; General Flight Cancelled / Delayed,Aircraft,Aircraft,"Shortly after takeoff on climb out; received level 3 AIR MANF 3 FAIL Alert. Followed QRH to completion. The associated bleed and isolation valves closed and the manifold duct pressure lowered to below 10 PSI. Dispatcher was made aware and they asked us to return back to ZZZ and we complied.",,"During climb out we received level 3 AIR MANF 3 FAIL Alert. Followed QRH. The associated bleed and isolation valves showed closed and the manifold duct pressure was below 10 PSI. We communicated the situation to our Dispatcher and they asked us to bring the aircraft back to ZZZ so we did.",,"Flight crew reported receiving a level 3 AIR MANF 3 FAIL alert on climb out. The crew ran the QRH and after consultation with Dispatch and Operations; conducted an air turn back and precautionary landing at the departure airport.",
1924850,202208,0001-0600,ZZZ.Airport,US,,,0,,,,,,,,,Tower ZZZ,Air Carrier,B757-200,,2,Part 121,IFR,Passenger,,Takeoff / Launch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Confusion; Situational Awareness,,,1924850,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy; Ground Event / Encounter Loss Of Aircraft Control,,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Flight Crew Overcame Equipment Problem; Flight Crew Returned To Clearance,Aircraft; Human Factors,Aircraft,"When advancing thrust for take off the aircraft started to lose directional control. Low speed abort was accomplished. Rejected Takeoff QRH was completed. No aircraft malfunctions were observed. After a conversation with maintenance; a second takeoff was attempted and was successful. As Pilot Monitoring; I can only speculate. The engine instruments looked normal; but I'm thinking one engine initially produced more power than the other; causing the aircraft to veer to a point that made the Pilot Flying uncomfortable enough to discontinue the takeoff attempt.",,,,"B757 First Officer reported a loss of directional control of the aircraft and rejected the take off.",
1924870,202208,0601-1200,ZZZ.TRACON,US,,,,,,IMC,Rain,,Daylight,,,TRACON ZZZ,Air Carrier,EMB ERJ 170/175 ER/LR,,2,Part 121,IFR,Passenger,,Climb,Vectors,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Autothrottle/Speed Control,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,,,,,,1924870,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation - Speed All Types; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy,,N,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Requested ATC Assistance / Clarification; Flight Crew Overcame Equipment Problem; Flight Crew Diverted; General Maintenance Action; General Flight Cancelled / Delayed,Aircraft,Aircraft,"On the ZZZ1 ZZZZZ1 departure in the vicinity of ZZZZZ2 a standard call out for VNAV was made by the flying pilot (myself). Pilot monitoring (Captain) pressed VNAV. All was normal until several seconds later the flight director bug started descending. Pilot Monitoring (PM) called for Pilot Flying (PF) to shallow out climb and follow Flight Director (FD). Over the next few seconds the FD moved below the horizon down to about ten degrees nose down. PM called for controls and took over as PF. I became PM at that point. The airspeed began to drop significantly at this point and PM First Officer (FO) noticed that auto throttles were at idle. PM called out 'throttles at idle;' at which point PF pushed the throttles to TOGA position. Auto throttles were not disengaged at this point. Once airspeed had come back up; PF let the auto throttles engage once more. Once engaged; the auto throttles went back to idle detention; at which point PF disengaged auto throttles and flew manually. Flight Director was turned off and ATC was notified of the issue. ATC provided vectors at this point and manual modes were selected. Several minutes later the decision was made to divert to ZZZ2. After several minutes on vectors; the FD was engaged and the issue seemed to be resolved. The ILS to Runway XXR at ZZZ2 was flown with the FD and FMS functioning normally. Both pilots discussed the nature of the situation and attempted to determine any potential human errors that may have contributed to this event. The flight plan; including all way points; altitudes; and airspeeds; were verified by each pilot prior to takeoff. We have been unable to account for any problems regarding the flight data entry into the FMS at this point. Presently; maintenance is inspecting the aircraft for potential problems that may have contributed.",,,,"ERJ170 flight crew reported Flight Director and Auto Throttle systems failures on climb. The crew diverted to make a precautionary landing.",
1924878,202208,1801-2400,ZZZ.Airport,US,,,,,,,,,,,,Tower ZZZ,FBO,DA40 Diamond Star,,2,Part 91,,Training,,Final Approach,,Class D ZZZ,,,,,,,,,,,,,,,,,,,,,,,,AC Generator/Alternator,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,FBO,Pilot Flying; Trainee,Flight Crew Student,,,,,,1924878,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,In-flight,Flight Crew Overcame Equipment Problem,Aircraft,Aircraft,"While flying the ILS XX approach into ZZZ experienced alternator failure and low volts. We were approximately 3NM from the Runway when the annunciation came on for alternator failure followed immediately by low volts. Instructor took controls while I ran the associated checklist in the QRH. Landed without incident. Maintenance was called and found the voltage regulator had failed plane was repaired and we flew it back to ZZZ1 with everything operating correctly.",,,,"Student Pilot on training flight reported alternator failure on approach.",
1924900,202208,,,,,,0,,,,,,,,,,Air Carrier,B737 Undifferentiated or Other Model,,,Part 121,,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,,Air Carrier,Vehicle Driver; Ramp,,,,Communication Breakdown; Training / Qualification,Party1 Ground Personnel; Party2 Other,,1924900,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Conflict Ground Conflict; Critical; Deviation / Discrepancy - Procedural Published Material / Policy; Ground Event / Encounter Ground Equipment Issue; Ground Event / Encounter Vehicle,,N,Person Ground Personnel,,Aircraft Aircraft Damaged; General Flight Cancelled / Delayed,Human Factors; Aircraft; Procedure,Ambiguous,"I was told to position cargo conveyor in aft belly to load freight when positioning convey or rubber bumper on safety rail came in contact with right door seal. I was told by another crew member that I had struck the aircraft with the rubber bumper on the safety rail on the conveyor. This was my first time driving that type of cargo conveyor; I am more familiar with the power stow type of conveyor due to the fact that in training I was told there was no need to be trained on the conveyor because its rarely used. This was my first time using the cargo conveyor since starting with the company. After being told myself and the other crew member informed the Crew Chief who then contacted management.",,,,"Ramp Agent reported inadvertently contacting the aircraft while positioning a loading conveyor resulting in minor damage to the aircraft. The ramp agent stated inadequate training was a factor.",
1924901,202208,1201-1800,ZZZ.Airport,US,,,0,,,VMC,,,Daylight,,,,Air Carrier,B777 Undifferentiated or Other Model,,,Part 121,,Passenger,,Parked,Vectors,,N,Y,Y,Y,Scheduled Maintenance,Inspection; Installation; Work Cards,,,,,,,,,,,,,,,,,,Gear Extend/Retract Mechanism,,X,Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hangar / Base,,Air Carrier,Technician,Maintenance Airframe; Maintenance Powerplant,,,,,,1924901,Hangar / Base,,Air Carrier,Technician,Maintenance Powerplant; Maintenance Airframe,,,,,,1924902,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Maintenance,,N,Person Maintenance,,General Maintenance Action,Incorrect / Not Installed / Unavailable Part; Human Factors; Procedure; Aircraft; Equipment / Tooling,Incorrect / Not Installed / Unavailable Part,"When working Boeing 777; I encountered Drag Brace springs in pre pull kit are wound opposite of what was removed. Form 8130-3 has same part number for a wind counter clockwise and a clockwise wind. This seems like we have a problem that needs to be addressed. This is also a work process that is on the RII list and there is no QA block on pattern cards. We have determined the different springs are from different vendors and that the opposite wound springs could be out flying on multiple airplanes.",,"I was assigned (2) work cards. Both cards deal with removing springs and installing serviceable springs on the Left MLG side and Drag brace. The serviceable springs that we received in the pre pulled kit for this aircraft has the springs wound the opposite direction from what the springs we removed from aircraft. When using the tooling that is listed on the work cards; we are unable to safely install the springs as the tooling is set up to do. I strongly feel the springs that are wound the opposite direction are unsafe. I installed the springs in the area that my work cards said to. I also believe that these springs that are installed on the aircraft could cause the plane to become unsafe when landing. I believe there could be other aircraft flying with the same issues.",,"B777 Technician reported encountering Drag Brace Springs in the pre-pull kit that were wound opposite of what was removed from the aircraft.",
