 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
2001738,202305,1801-2400,ZZZ.Airport,US,,,,,,VMC,,,,,,TRACON ZZZ,Air Carrier,EMB ERJ 170/175 ER/LR,,2,Part 121,IFR,Passenger,FMS Or FMC; GPS,Descent,STAR ZZZZZ,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACON ZZZ,,Any Unknown or Unlisted Aircraft Manufacturer,,,,,,,Cruise,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,,,Time Pressure; Situational Awareness; Distraction; Workload,,,2001738,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,,,Distraction; Workload; Time Pressure; Situational Awareness,,,2001739,ATC Issue All Types; Conflict NMAC; Deviation - Altitude Excursion From Assigned Altitude; Deviation - Speed All Types; Deviation / Discrepancy - Procedural Clearance,Horizontal 0; Vertical 400,,Automation Aircraft RA; Automation Aircraft TA; Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Requested ATC Assistance / Clarification; Flight Crew Took Evasive Action,ATC Equipment / Nav Facility / Buildings; Environment - Non Weather Related; Human Factors,Ambiguous,"While on the ZZZZZ Arrival flying west over the lake towards ZZZ (nearing the shoreline); Approach Control called out unidentified GA traffic to our 1:00; 500' above us. We were unable to spot the traffic however it appeared on our TCAS. It was flying opposite direction and proceeded to our 3:00. The traffic then turned and flew directly above us; descending to 400' above our altitude. It almost seemed to stop above our aircraft. Our TCAS initiated an RA (Resolution Advisory) and the Captain (Pilot Flying) immediately initiated a descent with power to idle and the boards out. I reported our descent to ATC due to an RA. The controller responded not to worry about climbing back up as he was just about to give us a lower altitude. The other aircraft then moved south (off our left side) and we proceeded without incident on the arrival; into the approach and landing on [Runway]. The Captain did an excellent job with his quick recognition and response. Controller and pilots were vigilant and doing their jobs. GA aircraft; whatever it was; did not seem aware that they were in an arrival flight path and very close to a commercial aircraft. Continue to educate people on regulations and flight safety to make them aware of the fact that they need to be vigilant and talk to ATC in traffic areas.",,"ZZZ Approach issued a traffic alert of a GA VFR aircraft at 10;500'; we were assigned previously to maintain 10;000' 300 kts. As we began looking for traffic TCAS showed a target less than 10 miles from our aircraft and appeared to be tracking parallel to our path. The closure rate increased rapidly then we received a TA off of the aircraft. The aircraft seemed to be taking a perpendicular track to our flight path now. We received a RA with 'Monitor Vertical Speed'.  I reduced the thrust to idle; deployed the speed brakes to full then disconnected the autopilot. My First Officer advised ATC we received an RA and ATC issued a descent when able. The conflict cleared as we reached 250 kts then we descended and reengaged the autopilot.  The remainder of the flight continued as normal to our destination with no further issues. ATC was aware of type of aircraft; if they gave us more time to assess the crossing traffic we would have descended earlier. If altitude is less than 1;000' I always ask ATC to maneuver to keep a minimum of 5 miles from our aircraft.",,"EMB-170 pilot crew reported a RA and NMAC while approaching Class B airspace. The PF followed the TCAS commands to avoid the intruder. ATC stated they were aware of the other aircraft.",
2001837,202305,1201-1800,ZZZ.Airport,US,,,,,,VMC,,,Daylight,CLR,,,Air Carrier,Regional Jet 700 ER/LR (CRJ700),,2,Part 121,IFR,Passenger,,Takeoff / Launch,Vectors,,,,,,,,,,,,,,,,,,,,,,,,,Autoflight System,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; First Officer,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Troubleshooting,,,2001837,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Clearance; Inflight Event / Encounter Loss Of Aircraft Control,,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Overcame Equipment Problem; Flight Crew Landed As Precaution; Flight Crew Regained Aircraft Control; Flight Crew Returned To Departure Airport; Flight Crew Requested ATC Assistance / Clarification; General Flight Cancelled / Delayed; General Maintenance Action,Aircraft; Human Factors,Aircraft,"We took the runway with checklist completed with takeoff configuration OK. Advanced throttles to TOGA power. We got through V1 and lifted off. Once in the air at about 50 ft.; we got a configuration trim message for both aileron and rudder trim with full deflection to the left. Captain tried to center it and would not move. While inflight; the trims for both rudder and aileron went full left deflection and then corrected itself. The Captain was the Pilot Flying. The airplane was hand flown for the entire flight and the Captain mentioned the airplane was flying fine. We let ATC know that we needed to return back to the airport. When asked if we needed assistance; we told them yes we needed assistance and the trucks were waiting for us on the ground. We flew the ILS to Runway X back into ZZZ and landed safely.",,,,"CRJ flight crew reported uncommanded rudder and aileron trim movement after take-off. The flight crew performed an air turn back and made a precautionary landing at departure airport.",
2001952,202305,1201-1800,O69.Airport,CA,030,1,,1000,,VMC,10,,Daylight,12000,,CTAF O69,Personal,Small Aircraft; Low Wing; 1 Eng; Fixed Gear,,1,Part 91,VFR,Personal,,Initial Approach,None,Class G O69,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTAF O69,,Small Aircraft; High Wing; 1 Eng; Fixed Gear,,,,,,,Initial Approach,,Class G O69,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Pilot Flying; Single Pilot,Flight Crew Instrument; Flight Crew Private,Flight Crew Last 90 Days 3; Flight Crew Total 1802; Flight Crew Type 1077,,Situational Awareness,,,2001952,,,,,,,,,,,,Conflict NMAC,Horizontal 400; Vertical 0,,Person Flight Crew,In-flight,Flight Crew Became Reoriented; Flight Crew Took Evasive Action,Human Factors,Human Factors,"I was entering a crowded pattern from the north at about 100 kts. I was trying to sequence my arrival with departing aircraft on upwind; crosswind and downwind in the pattern. With radio calls; traffic advisory imagery; and looking out the window; I was trying to distinguish which planes were calling their positions and intentions and distinguish them from ground clutter. I was slowing down and descending into the pattern at the same time. After locating the planes on upwind and crosswind; I realized I was overtaking a 172; on downwind in front of me; too quickly. My throttle was already reduced for this phase of flight; and I saw that that my airspeed was not dropping sufficiently fast to maintain good separation from that plane. I turned hard to the left; as the pattern was right traffic; so as to either exit the pattern; or create enough space so I could re-enter it sufficiently behind the 172. At this point I was called by that plane for being too close. After making sure the area was clear; I continued my approach and did a touch and go landing. Human Performance Considerations:I was in good condition to fly. I was out practicing for the day. The weather was clear and there was no reason for me to overtake the preceding plane except that I had become distracted trying to detect the other planes that I was concerned could be turning into me from their crosswind legs. It took me too long to do that; and during that time I was not gauging the rate of my overtaking on the 172 well. At the point that I did see where we were relative to each other; I needed to alter my course aggressively so as not to get any closer.I feel that this was a time; rate; distance problem that developed because I did not properly prioritize the obstacle in front of me (the 172) over the planes that were eventually behind me. While I suppose this sort of problem could occur at any point; I felt that my ability to correctly shift focus/attention was not as sharp as it would have been had I been flying more frequently. As an observation; if I did not have the traffic advisory system in the plane; I would have been concentrating more on looking outside. However; I still don't think I would have physically seen the two planes on upwind and crosswind until I could separate them from ground clutter (I could see them on the traffic system; but at close quarters; that is not always a very true gauge of relative locations). Due to their useful and standard radio calls I knew where to look for them; but they were difficult to see. Conceivably I might have spent even more time looking for them; which would have possibly meant I would have noticed the speed of my approach to the plane in front of me even later.In summary; I can't fault either standard practices; the equipment or the conditions. I think I simply got behind the plane and that caused me to misjudge our closing speeds. I think my reaction to turn to the left was the correct solution to exiting a deteriorating situation. It would have been better not to need the aggressive turn to maintain separation.",,,,"Light aircraft pilot reported an NMAC in the pattern at non-towered airport O69.",
2001955,202305,0601-1200,ZZZ.Airport,US,,,150,,,VMC,10,,,,,UNICOM ZZZ,FBO,Light Transport; High Wing; 2 Turboprop Eng,,1,Part 91,None,Training,,Final Approach,Visual Approach,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNICOM ZZZ,,Small Aircraft; High Wing; 1 Eng; Fixed Gear,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,FBO,Instructor; Pilot Not Flying,Flight Crew Commercial; Flight Crew Flight Instructor; Flight Crew Instrument; Flight Crew Multiengine,Flight Crew Last 90 Days 270; Flight Crew Total 1160; Flight Crew Type 130,,Distraction; Other / Unknown; Situational Awareness; Time Pressure,,,2001955,,,,,,,,,,,,Conflict Ground Conflict; Critical,Horizontal 300; Vertical 0,N,Person Flight Crew,In-flight,Flight Crew Took Evasive Action,Human Factors,Human Factors,"While flying in the traffic pattern for Runway X at ZZZ with a student; Aircraft Y announced he would be departing Runway XX. Another pilot quickly communicated that there were two aircraft already holding short for Runway X which was wind favoring and several other aircraft were also using. Aircraft Y announced he would continue holding short until those two aircraft had departed. When the second aircraft made their departure call for Runway X; my student had announced our base turn for Runway X. Monitoring the traffic holding short of [runway] XX; I saw him roll across the hold short line and start his takeoff roll for XX just after we had announced our turn to final for Runway X. I made an urgent call for him to abort his takeoff and was seriously concerned there would be a low level mid air collision at the intersection of Runway X and XX. Thankfully the pilot of Aircraft Y aborted his takeoff attempt and a collision was avoided; with the pilot of that aircraft then deciding to taxi to Runway X for departure. This is not unusual behavior and the pilot of Aircraft Y has a reputation for departing and landing on runways that cross the active flow of traffic causing a collision hazard on a regular basis. His lack of patience to use the proper runway instead of the runway with the shortest taxi route; or arrival route; and lack of situational awareness is going to kill someone. A control tower would also have prevented this event from occurring.",,,,"Twin engine aircraft flight instructor reported a critical ground conflict while landing at a non-towered airport. The pilot states the intruding aircraft was attempting to takeoff on a crossing runway that was not the current runway in use. The instructor told the conflicting aircraft to abort and it did. The instructor reports this is not the first time this particular aircraft has caused concerns at this airport.",
2001959,202305,0601-1200,HRJ.Airport,NC,,,0,,,VMC,,,Daylight,,,UNICOM HRJ,Personal,Small Transport; Low Wing; 2 Turbojet Eng,,1,Part 91,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Single Pilot; Captain,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Flight Instructor,Flight Crew Last 90 Days 120; Flight Crew Total 4800; Flight Crew Type 600,,Situational Awareness; Confusion; Human-Machine Interface,,,2001959,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Ground Incursion Taxiway,,,Person Flight Crew,Taxi,Flight Crew Became Reoriented; General Flight Cancelled / Delayed,Airport; Chart Or Publication,Chart Or Publication,"Upon departing the new ramp at HRJ; I took a wrong turn and ended up on a narrow taxi-way with minimal wing-tip clearance to the adjacent hangars. I stopped the aircraft and was tugged back to the main ramp without incident. The airfield diagram in the AF/D and the ForeFlight diagram both have notable differences to the actual airfield layout. There was a single NOTAM mentioning that the parallel taxiway was closed between two of the connecting taxiways. Neither of the diagrams have the taxiways labeled. There are parts of the old taxiway layout that have been removed. A huge new ramp has been added. The connecting taxiways were not NOTAMed as closed in spite of active work in progress on the ramp.",,,,"Pilot reported the HRJ airfield diagram and Foreflight app do not accurately depict the taxiways after the construction of a new ramp and the closure of a parallel taxiway.",
2001966,202305,0601-1200,ZZZ.Airport,US,273,15,,4000,,VMC,10,,Daylight,14000,,TRACON ZZZ,Air Carrier,Caravan Undifferentiated,,2,Part 135,IFR,Passenger,,Final Approach,Vectors,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Commercial,Flight Crew Last 90 Days 254; Flight Crew Total 779; Flight Crew Type 259,,Situational Awareness,,,2001966,,,,,,,,,,,,Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Clearance; Inflight Event / Encounter Loss Of Aircraft Control,Horizontal 2500; Vertical 500,,Person Flight Crew,In-flight,Flight Crew Regained Aircraft Control; Flight Crew Returned To Clearance; Flight Crew Became Reoriented,Human Factors,Human Factors,"My Captain and I were shooting the approach for [Runway] XX into ZZZ. He was the Pilot Flying; and I was the Pilot Monitoring. The Pilot Flying had the autopilot set up on the heading assigned by ATC to intercept the localizer; with the approach mode armed.As we approached closer to the localizer; we noticed that the autopilot was not turning to intercept. This began to make me concerned; due to the fact we were starting to go through the localizer if no adjustments were made. Acknowledging this; I verbally told the Captain to make a turn to the left in order to get back on the localizer.After multiple verbalizations; I received no verbal response or corrections from the Pilot Flying. This began to make me feel uneasy. We continued on the same heading with no correction for the localizer. ATC then came on to give us a heading to re-intercept the localizer. The Pilot Flying then corrected the heading with a 45 [to] 55 degree bank without maintaining altitude.This caused us to descend rapidly; about 500 [to] 700 fpm. Due to this; I began to feel unsafe and took control to apply back pressure in order to regain altitude. After making the correction; the Pilot Flying told me; 'I got it;' and remained on the controls for the duration of the flight. Due to the loss of altitude; we received another correction from ATC to climb to our assigned altitude and turn to the heading to get back on the ILS.After re-establishing on the ILS; we were able to continue the approach for landing. As we were taxiing on the ground; we were advised to copy a phone number for a possible pilot deviation. Once we were parked on the ground; the Captain called the phone number.",,,,"Cessna 208 Caravan First Officer reported the Captain flew through the localized on approach; then entered a steep bank and lost altitude while turning to regain the localizer.",
2001969,202305,1801-2400,ZZZ.Airport,US,,,0,,,VMC,10,,Daylight,21000,,CTAF ZZZ,Personal,PA-28 Cherokee/Archer/Dakota/Pillan/Warrior,,1,Part 91,VFR,Training,,Landing,Visual Approach,,,,,,,,,,,,,,,,,,,,,,,,,Brake System,,X,Improperly Operated; Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Pilot Flying,Flight Crew Student,Flight Crew Last 90 Days 48; Flight Crew Total 206; Flight Crew Type 206,,Workload; Distraction; Confusion; Training / Qualification; Troubleshooting; Time Pressure,,,2001969,Gate / Ramp / Line,,FBO,Instructor,Flight Crew Commercial; Flight Crew Flight Instructor,Air Traffic Control Supervisory 12607; Flight Crew Last 90 Days 10; Flight Crew Total 1540,,Distraction; Training / Qualification,,,2001996,Aircraft Equipment Problem Critical; Ground Event / Encounter Loss Of Aircraft Control; Ground Excursion Runway,Horizontal 0; Vertical 0,,Person Observer; Person Flight Crew,In-flight,Aircraft Aircraft Damaged,Aircraft; Human Factors; Environment - Non Weather Related,Aircraft,"My CFI and I had planned do perform my solo at ZZZ on Day 0. Before taking off; we confirmed weather was appropriate for the lesson we had in mind. I got my endorsement before departing from ZZZ1 and we once again checked all was good to go fly. We performed four touch and goes before both of us agreed I was proficient enough to go solo. While being in control of the airplane; all three touch and goes that I performed went well. I made sure to monitor my airspeed; altitude; radio calls; and keeping a safe distance from surrounding traffic. During my last landing; I declared a full stop. Once I was on the ground and the brakes were applied; the airplane did not stop as I intended it to. I tried applying more pressure on the brakes and the aircraft started veering to the right side of the runway. Once I saw I was getting of the runway after trying to maintain centerline; I immediately started shutting all the systems down. I turned off the mixture; throttle; gas valve; and magnetos. Not long after that [the CFI] arrived at the scene and made sure I suffered no damage. We inspected the plane and called the flight school to notify them.",,"On Day 0; I was flight instructing for Person A for her Private Pilot License. We flew from ZZZ1 to ZZZ for her solo flight in a Piper PA28-180. The weather was perfect. Winds; temperature and visibility were all above her VFR minimums.When we arrived; the first four takeoff and landings were with me in the left seat. Person A completed all takeoff and landings within ACS (Airman Certification Standards) standards. After getting out of the aircraft; Person A did three touch-and-goes on her own. It was after her the last landing when the aircraft veered off the runway; went down a small incline and into a ditch. I immediately ran to her to make sure she was okay. I then noticed the front wheel was sheared off and the propeller was bent from running into the ditch. We then notified the flight school; and walked into the lobby to unwind and wait for assistance. Within an hour; the local authorities arrived with the aircraft owner. The authorities closed the airfield as we pulled the aircraft out of the ditch and to a parking spot near the hangar.",,"PA-28 student pilot and their instructor; who was observing from the airport; reported the student veered off the runway after landing.",
2001970,202305,1201-1800,ZZZ.Airport,US,,,,2000,,VMC,,,Daylight,,,,Personal,PA-28 Cherokee/Archer/Dakota/Pillan/Warrior,,2,Part 91,VFR,Training,,Initial Approach,Visual Approach,,,,,,,,,,,,,,,,,,,,,,,,,Fuel Selector,,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Single Pilot; Pilot Flying,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Commercial; Flight Crew Flight Instructor,Flight Crew Last 90 Days 60; Flight Crew Total 280,,Situational Awareness; Communication Breakdown; Human-Machine Interface; Troubleshooting,Party1 Flight Crew; Party2 Flight Crew,,2001970,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Clearance; Inflight Event / Encounter Fuel Issue,,,Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Landed As Precaution; Flight Crew Overcame Equipment Problem; Flight Crew Requested ATC Assistance / Clarification; General Flight Cancelled / Delayed; General Maintenance Action,Aircraft; Human Factors; Procedure,Human Factors,"We are flying VFR flight from ZZZ1 to ZZZ; its a time build flight; I flew with another pilot who is PVT with IFR rated; he is the one who flying the airplane; he haven't flew for a very long time; so his flying skill is not great; so I monitor the entire flight; as we get cleared into the Bravo airspace; ATC told to lower the ALT 2 times; which we did compiled ; when we were 10 NM away from ZZZ; ATC told us to decent 2;500 ft. and contact Tower; when we report to Tower; the engine suddenly lost power; the RPM dropped; and the airplane start to decent; so I took over the control immediately; and start to pitch for VG; and [requested priority handling] with Tower; at the same time; I was also trying to restart the engine and looking for place to land; unfortunately we are over the lake; and we are too low; around less than 2;000 ft. MSL; no way we will make it to the runway; and I lost sight of the airport and the other pilot just froze. I asked for a heading from Tower; and got runway insight immediately. At the same time; my engine started to come back; but it was on and off. I was trying to maintain the RPM and my ALT; that extra RPM allowed me to stop sinking; and I told Tower that we will be able to make to the runway; but only straight in. With 13 kts. tailwind; the Tower cleared the area for me. When I was may be 2-3 NM away from final; my engine came back. I did not touch the throttle anymore; because I don't want my engine to shut off again; and I would rather be high and fast into the runway then low and stalled. I managed to land safe and soft. After we parked the airplane; I check the both tank; right tank fuel was totally empty and right tank has about 17 gallons at least; however the fuel selector was on left when the engine shut off; and we did set a timer to switch the tank every 22 minutes. I was the one who set the timer on the phone and reminded my copilot to switch the tank. The flying time is about 3 hours which is the same time on the way there; we were full fueled at ZZZ1; and we fueled about 22.5 gallons; which is how much fuel that we used to fly here. Out of a fuel tank capacity of 48 gallons of fuel; so we suspect a fuel leak.",,,,"PA28 pilot reported loss of engine power during approach. The flight crew executed an immediate landing at the airport.",
2002012,202305,1201-1800,ZZZ.Airport,US,,,,,,,Windshear,,Daylight,,,CTAF ZZZ,Corporate,Aeronca Champion,,2,Part 91,None,Training,,Landing,Direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Corporate,Pilot Not Flying; Instructor,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Flight Instructor,Flight Crew Last 90 Days 56; Flight Crew Total 6695; Flight Crew Type 500,,Situational Awareness; Training / Qualification,,,2002012,,,,,,,,,,,,Ground Event / Encounter Loss Of Aircraft Control; Ground Event / Encounter Ground Strike - Aircraft; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,In-flight,Aircraft Aircraft Damaged,Human Factors; Weather,Human Factors,"Upon landing during tail wheel transition training with a Commercial Pilot ASEL student; we experienced LLWS. The wind was a gusty cross wind that was at times shifting to quartering tail wind. As we approached the flare; the wind sheared and the student pushed the nose down. This caused the aircraft to land hard in a nose low attitude resulting in a prop strike. There was no apparent damage to the aircraft other than the propeller. As the CFI seated in the rear seat; I tried a recovery; but was not able to prevent the hard contact with the runway.This could have been prevented had I discontinued the training flight when the wind conditions were not favorable for the mission. The pilot under instruction lack of familiarity with the operation of tail wheel aircraft exacerbated the situation.Neither the pilot under instruction nor the CFI experienced any injuries. There was no damage done to the runway. The aircraft did not leave the runway as I was able to regain control.",,,,"Aeronca Champ Instructor Pilot reported the student pilot experienced a hard landing and prop strike while landing in gusty wind conditions.",
2002021,202305,1201-1800,MYF.Airport,CA,,5,,1600,,Marginal,10,,Daylight,1600,,Tower MYF,FBO,Small Aircraft; High Wing; 1 Eng; Fixed Gear,,2,Part 91,None,Training,,Descent,Direct,Class D MYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,FBO,Instructor; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Flight Instructor; Flight Crew Commercial,Flight Crew Last 90 Days 110; Flight Crew Total 2230; Flight Crew Type 1650,,Situational Awareness,,,2002021,,,,,,,,,,,,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter CFTT / CFIT; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,In-flight,Flight Crew Became Reoriented,Human Factors; Weather,Human Factors,"My student and I were returning from the East San Diego practice area. It was crowded at the practice area with clear weather; but since there were too many other aircraft; I decided to return to MYF for touch and go's. We obtained ATIS 12 miles out; reporting 1600 foot broken ceiling; lower than the 1900 foot ceiling we took off in an hour prior. As we got closer and called tower for landing on Runway 28L; I saw the overcast extended further east than expected. Realizing we would need to get under it to get to the airport and that doing so would violate SEE Class D; I quickly switched #2 comm to SEE tower with #1 on MYF tower and requested a decent through their airspace; which was granted. MYF told us of traffic ahead and 1 to 2 o'clock that we did not have yet; and continued towards the visual checkpoint of Lake Murray. Just prior to lake Murray; I picked up the traffic ahead and reported it; ATC told us to follow the traffic in. At that time we were doing 115 KTS and the traffic was much slower; so I told my student to slow to 80 and maintain altitude. By this time we were below the overcast. It was then that I noticed on my Foreflight that we were not only below the overcast; but with the rising terrain we were 350 to 400 feet AGL over a congested residential area. I again told by student to hold altitude knowing that the terrain would lower further west. We followed the aircraft in and landed uneventful; but we knew we were too low for the previous area. What caused this error was my failure to relate the 1600 ft. ceiling at the airport with the higher terrain along the final approach path; also that coupled with quickly obtaining airspace transition and searching for traffic. Two things I would have done differently had I realized how far the overcast extended. I would have either turned back east; gained altitude and requested an IFR approach to MYF; or landed at SEE which had scattered clouds and at higher altitude than the broken ceiling of MYF and then obtained an IFR clearance to MYF. Note: MYF and SEE are similar elevations.",,,,"Light aircraft instructor pilot reported descending to 350 feet above the ground on initial arrival into MYF to stay below a cloud layer.",
2002031,202305,1201-1800,STJ.Airport,MO,180,6,,2200,,VMC,,,Daylight,,,Tower STJ,Personal,Small Aircraft; Low Wing; 1 Eng; Retractable Gear,,1,Part 91,None,Passenger,,Final Approach,Visual Approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower STJ,,Small Aircraft; High Wing; 1 Eng; Fixed Gear,,,Part 91,None,,,Final Approach,Visual Approach,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Single Pilot; Pilot Flying,Flight Crew Private,Flight Crew Last 90 Days 30; Flight Crew Total 550; Flight Crew Type 200,,Situational Awareness; Communication Breakdown,Party1 Flight Crew; Party2 ATC,,2002031,,,,,,,,,,,,ATC Issue All Types; Conflict NMAC,Horizontal 0; Vertical 100,,Automation Aircraft RA; Person Flight Crew,In-flight,Flight Crew Took Evasive Action,Human Factors,Human Factors,"After calling St. Joseph Tower for a VFR arrival about 15 miles south; and about 2 miles in trail of another aircraft that we were knowingly following; STJ Tower gave us instructions to report a 3 mile final. Per the controllers own transmission; when aircraft #1 (we were following) was about a 6 mile final and we were an 8 mile final; I received a yellow traffic alert on my Aera 660 via ADS-B that there was conflicting traffic on a right base for the same Runway (35). The traffic was indicating 100 ft. below at the time; so I halted my descent to assess the situation and try to visually identify the traffic. Unable to find the traffic; and having not received spacing instructions from ATC; I initiated a climb as the aircraft appeared to be closing in on us (maybe 500-1;000 ft.) horizontally. My passenger spotted the aircraft right as it passed underneath us; making his final turn onto the final centerline. As the aircraft passed underneath us; the controller alerted the pilot to both of us currently on final and stated to make a 3 mile final and that he was #3 to land. It appeared the controller was not aware the aircraft was already on final and further out than 3 miles. I asked for clarification about the conflicting traffic and if they were on final; and the controller stated 'I believe they are below you; also on final and #2 for landing' which conflicted with his previous instruction. At this point I stated I would be performing a right 360 for spacing and the controller did not respond until about half way through my 360. The approach terminated safely; but we did see the aircraft pass below us by maybe 100 ft. after we were finally able to spot it. Considering I had climbed 200 ft.; it's entirely likely this would have resulted in a collision without an evasive maneuver on my part. The other pilot never reported us in sight.",,,,"Light aircraft pilot reported an NMAC on final approach to STJ airport.",
